Parcel,r,p_uncorrected,p_perm_corrected
185,-0.0442111572592798,0.789279597383777,0.986501349865013
186,-0.0333043235877327,0.840484152204005,0.986501349865013
187,-0.0227140201086295,0.890832040106708,0.986501349865013
188,0.0391639427297753,0.812880247087121,0.986501349865013
189,-0.0842967867712309,0.609900700987174,0.986501349865013
190,-0.256209807017464,0.115399677784507,0.932306769323068
191,0.0988130196197412,0.549521345531955,0.986501349865013
192,-0.412010969284938,0.00915545268601381,0.353164683531647
193,-0.0522389016747435,0.752128921075038,0.986501349865013
194,-0.00719595063621751,0.965321215689352,0.986501349865013
195,-0.0885848777899073,0.591772265286678,0.986501349865013
196,0.0849487582303711,0.607129202601063,0.986501349865013
197,0.213710561557926,0.191432897690781,0.993500649935007
198,-0.455849647113047,0.00354100698333482,0.193180681931807
199,-0.323428828578381,0.0445965250287109,0.741125887411259
200,-0.0780501077498858,0.636722784737941,0.986501349865013
201,-0.268205753210047,0.0987686896793754,0.910908909109089
202,-0.234009625235555,0.151618287129569,0.965703429657034
203,0.030545928349826,0.853546118558427,0.986501349865013
204,0.0961972669621111,0.560189720937219,0.986501349865013
205,-0.124678768745378,0.449502884472082,0.986501349865013
206,-0.144363849768982,0.380581457756615,0.986501349865013
207,-0.180455519612956,0.27162234774721,0.984701529847015
208,0.042883101386943,0.795472523561727,0.986501349865013
209,0.00516193435760308,0.975119916362726,0.986501349865013
210,-0.411199088399728,0.00930743381472465,0.358164183581642
211,-0.367729036604366,0.0212728789721749,0.551144885511449
212,0.293986154423385,0.0692802289878838,0.883311668833117
213,-0.114714575001142,0.486814033309318,0.986501349865013
214,-0.0416710618285723,0.801135261645442,0.986501349865013
215,0.116600412059887,0.479631807846017,0.986501349865013
216,0.375406243372818,0.0185229489446025,0.546545345465453
217,0.163763741242932,0.319164561768474,0.986501349865013
218,0.160311652523689,0.329611046639415,0.986501349865013
219,0.0978168842192523,0.553572750664236,0.986501349865013
220,0.0544955458099007,0.741780110770556,0.986501349865013
221,0.0252581768727653,0.878690526652937,0.986501349865013
222,-0.0927308659596089,0.574473929853007,0.986501349865013
223,0.331062513877133,0.0395254484955584,0.748325167483252
224,0.278781355334017,0.0856867084855217,0.928707129287071
225,0.128224628017163,0.436611017580403,0.986501349865013
226,-0.11188397128956,0.497698078099477,0.986501349865013
227,0.102055714493744,0.536430853062453,0.986501349865013
228,0.17382360915332,0.289922087512473,0.986701329867013
229,-0.156401271258798,0.341697720242768,0.986501349865013
230,-0.15918152157701,0.333076577800612,0.986501349865013
231,0.156088168483208,0.342677105182949,0.986501349865013
232,-0.0446780826635778,0.787105261576041,0.986501349865013
233,-0.0802385911408616,0.627271476703045,0.986501349865013
234,-0.200603325034932,0.220763052914253,0.980901909809019
235,0.081406224787051,0.622252632348175,0.986501349865013
236,0.0731379139533656,0.658142544645115,0.986501349865013
237,0.02496070095845,0.88010881758315,0.986501349865013
238,0.224980952463171,0.168505741147295,0.998100189981002
239,-0.062271614051851,0.70647135826487,0.986501349865013
240,-0.105952277729662,0.520902516311322,0.986501349865013
241,0.0478931762878446,0.77217750104949,0.986501349865013
242,-0.0659820353774789,0.689829402749257,0.986501349865013
243,-0.343655564241162,0.0321918898893396,0.653734626537346
244,-0.265612709773305,0.102198187805063,0.915508449155084
245,-0.379637991764371,0.0171391281216317,0.48975102489751
246,-0.116681847915339,0.479322912456405,0.986501349865013
247,0.0044543778227747,0.978529426473347,0.986501349865013
248,0.00947801276819872,0.954333617662411,0.986501349865013
249,-0.0526801865364874,0.750101792520029,0.986501349865013
250,0.133815207837641,0.416706278193452,0.986501349865013
251,-0.336863952315931,0.0359939904736905,0.685331466853315
252,-0.00341344201838234,0.98354606144197,0.986501349865013
253,0.146296940406581,0.374167639119194,0.986501349865013
254,0.159411658303442,0.332369044778546,0.986501349865013
255,-0.217109984801448,0.184297579409693,0.975102489751025
256,0.00442304881789622,0.978680401014018,0.986501349865013
257,-0.177410014561339,0.279929506785116,0.985301469853015
258,-0.245338621492115,0.132220001881224,0.950504949505049
